"symbolid","pricedatetime","open","high","low","close"
900745,2017-11-17,1.17947,1.1795,1.1785,1.17891
900745,2017-11-19,1.1787,1.1797,1.1721,1.17287
900745,2017-11-20,1.17286,1.18088,1.1726,1.17387
900745,2017-11-21,1.17387,1.17576,1.1712,1.17413
900745,2017-11-22,1.17415,1.18381,1.17352,1.18346
900745,2017-11-23,1.18346,1.1859,1.1823,1.18522
900745,2017-11-24,1.1933,1.1936,1.19251,1.19302
900745,2017-11-26,1.19259,1.1936,1.191,1.19237
900745,2017-11-27,1.19235,1.19612,1.18893,1.19043
900745,2017-11-28,1.19041,1.19199,1.18267,1.18502
900745,2017-11-29,1.18503,1.18828,1.18165,1.18617
900745,2017-11-30,1.18618,1.19315,1.1808,1.191
900745,2017-12-01,1.18909,1.19002,1.1889,1.18974
900745,2017-12-03,1.1861,1.1877,1.1855,1.18709
900745,2017-12-04,1.18708,1.18785,1.18289,1.18695
900745,2017-12-05,1.18692,1.18766,1.1799,1.18387
900745,2017-12-06,1.18385,1.1845,1.1779,1.1798
900745,2017-12-07,1.17978,1.18147,1.1759,1.176
900745,2017-12-08,1.17643,1.17744,1.1763,1.17698
900745,2017-12-10,1.1765,1.1784,1.1762,1.17779
900745,2017-12-11,1.17787,1.18116,1.1763,1.17718
900745,2017-12-12,1.17719,1.17927,1.1716,1.1753
900745,2017-12-13,1.17538,1.1844,1.1728,1.18324
900745,2017-12-14,1.18323,1.18626,1.1763,1.17836
900745,2017-12-15,1.17539,1.17561,1.17477,1.17495
900745,2017-12-17,1.17422,1.17652,1.17371,1.17603
900745,2017-12-18,1.17604,1.18344,1.1758,1.17921
900745,2017-12-19,1.1792,1.1849,1.1788,1.1842
900745,2017-12-20,1.18414,1.19016,1.1827,1.18669
900745,2017-12-21,1.186,1.1879,1.18166,1.18479
900745,2017-12-22,1.18579,1.1864,1.1854,1.18599
